 구분 , 위치(구역명) , 운동기구 기종명 , 운동기구 수량 , 관리번호, 관리기관 
 천호공원 , 산책로1 , 허리돌리기 ,1, 천호공원-1(산책로)-1 , 동부공원녹지사업소 
 천호공원 , 산책로1 , 허리돌리기 ,1, 천호공원-1(산책로)-2 , 동부공원녹지사업소 
 천호공원 , 산책로1 , 파도타기 ,1, 천호공원-1(산책로)-3 , 동부공원녹지사업소 
 천호공원 , 산책로1 , 공중걷기 ,1, 천호공원-1(산책로)-4 , 동부공원녹지사업소 
 천호공원 , 산책로1 , 역기내리기 ,1, 천호공원-1(산책로)-5 , 동부공원녹지사업소 
 천호공원 , 산책로2 , 윗몸일으키리 ,1, 천호공원-2(산책로)-1 , 동부공원녹지사업소 
 천호공원 , 산책로2 , 거꾸로메달리기 ,1, 천호공원-2(산책로)-2 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 역기올리기 ,1, 천호공원-3(산책로)-1 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 파도타기 ,1, 천호공원-3(산책로)-2 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 공중걷기 ,1, 천호공원-3(산책로)-3 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 허리돌리기 ,1, 천호공원-3(산책로)-4 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 윗몸일으키리 ,1, 천호공원-3(산책로)-5 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 로프당기기 ,1, 천호공원-3(산책로)-6 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 역기올리기 ,1, 천호공원-3(산책로)-7 , 동부공원녹지사업소 
 천호공원 , 산책로3 , 달리기 ,1, 천호공원-3(산책로)-8 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 오금펴기 ,1, 천호공원-4(산책로)-1 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 달리기 ,1, 천호공원-4(산책로)-2 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 파도타기 ,1, 천호공원-4(산책로)-3 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 허리돌리기 ,1, 천호공원-4(산책로)-4 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 노젓기 ,1, 천호공원-4(산책로)-5 , 동부공원녹지사업소 
 천호공원 , 산책로4 , 공중걷기 ,1, 천호공원-4(산책로)-6 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 팔돌리기 ,1, 천호공원-5(산책로)-1 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 공중걷기 ,1, 천호공원-5(산책로)-2 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 팔돌리기 ,1, 천호공원-5(산책로)-3 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 오금펴기 ,1, 천호공원-5(산책로)-4 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 어께유연성운동 ,1, 천호공원-5(산책로)-5 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 등허리 지압기 ,1, 천호공원-5(산책로)-6 , 동부공원녹지사업소 
 천호공원 , 산책로5 , 로프당기기 ,1, 천호공원-5(산책로)-7 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 역기  ,4, 천호공원-6(헬스장)-1 , 동부공원녹지사업소 
 천호공원 , 헬스장 , TA2010 ,1, 천호공원-6(헬스장)-2 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 랫풀다운 ,1, 천호공원-6(헬스장)-3 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 솔더프레스 ,1, 천호공원-6(헬스장)-4 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 체스트웨이트 ,1, 천호공원-6(헬스장)-5 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 암컬머신 ,1, 천호공원-6(헬스장)-6 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 버터플라이 ,1, 천호공원-6(헬스장)-7 , 동부공원녹지사업소 
 천호공원 , 헬스장 ," 인크라이프렛, ",1, 천호공원-6(헬스장)-8 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 파워레그핵스쿼트 ,1, 천호공원-6(헬스장)-9 , 동부공원녹지사업소 
 천호공원 , 헬스장 , 레크익스텐션머신 ,1, 천호공원-6(헬스장)-10 , 동부공원녹지사업소 
 율현공원 , 관리사무실뒤편 , 파도타기 ,1, 율현공원(하늘공원)-1(관리사무실뒤편)-1 , 동부공원녹지사업소 
 율현공원 , 관리사무실뒤편 , 양팔돌리기 ,1, 율현공원(하늘공원)-1(관리사무실뒤편)-2 , 동부공원녹지사업소 
 율현공원 , 관리사무실뒤편 , 등허리지압 ,1, 율현공원(하늘공원)-1(관리사무실뒤편)-3 , 동부공원녹지사업소 
 율현공원 , 관리사무실뒤편 , 공중걷기 ,1, 율현공원(하늘공원)-1(관리사무실뒤편)-4 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 달리기 ,1, 율현공원(하늘공원)-2(소나무산책로1)-1 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 윗몸일으키기 ,1, 율현공원(하늘공원)-2(소나무산책로1)-2 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 팔돌리기 ,1, 율현공원(하늘공원)-2(소나무산책로1)-3 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 허리돌리기 ,1, 율현공원(하늘공원)-2(소나무산책로1)-4 , 동부공원녹지사업소 
 율현공원 , 수변프라자입구 , 허리돌리기 ,1, 율현공원(하늘공원)-3(수변프라자입구)-1 , 동부공원녹지사업소 
 율현공원 , 수변프라자입구 , 공중걷기 ,1, 율현공원(하늘공원)-3(수변프라자입구)-2 , 동부공원녹지사업소 
 율현공원 , 수변프라자입구 , 달리기 ,1, 율현공원(하늘공원)-3(수변프라자입구)-3 , 동부공원녹지사업소 
 율현공원 , 수변프라자입구 , 3단철봉 ,1, 율현공원(하늘공원)-3(수변프라자입구)-4 , 동부공원녹지사업소 
 율현공원 , 수변프라자입구 , 평행봉 ,1, 율현공원(하늘공원)-3(수변프라자입구)-5 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 공중걷기 ,1, 율현공원(하늘공원)-4(소나무산책로2)-1 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 허리돌리기 ,1, 율현공원(하늘공원)-4(소나무산책로2)-2 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 양팔줄당기기 ,1, 율현공원(하늘공원)-4(소나무산책로2)-3 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 등허리지압 ,1, 율현공원(하늘공원)-4(소나무산책로2)-4 , 동부공원녹지사업소 
 율현공원 , 어린이놀이터 , 달리기 ,1, 율현공원(하늘공원)-5(어린이놀이터)-1 , 동부공원녹지사업소 
 율현공원 , 어린이놀이터 , 파도타기 ,1, 율현공원(하늘공원)-5(어린이놀이터)-2 , 동부공원녹지사업소 
 율현공원 , 어린이놀이터 , 공중걷기 ,1, 율현공원(하늘공원)-5(어린이놀이터)-3 , 동부공원녹지사업소 
 율현공원 , 어린이놀이터 , 양팔돌리기 ,1, 율현공원(하늘공원)-5(어린이놀이터)-4 , 동부공원녹지사업소 
 율현공원 , 어린이놀이터 , 의자당기기 ,1, 율현공원(하늘공원)-5(어린이놀이터)-5 , 동부공원녹지사업소 
 율현공원 , 게이트볼장옆 , 의자당기기 ,1, 율현공원(둥지공원)-6(게이트볼장)-1 , 동부공원녹지사업소 
 율현공원 , 게이트볼장옆 , 허리돌리기 ,1, 율현공원(둥지공원)-6(게이트볼장)-2 , 동부공원녹지사업소 
 율현공원 , 게이트볼장옆 , 윗몸일으키기 ,1, 율현공원(둥지공원)-6(게이트볼장)-3 , 동부공원녹지사업소 
 율현공원 , 게이트볼장옆 , 달리기 ,1, 율현공원(둥지공원)-6(게이트볼장)-4 , 동부공원녹지사업소 
 율현공원 , 다목적구장옆 , 거꾸로매달리기 ,1, 율현공원(둥지공원)-7(다목적구장)-1 , 동부공원녹지사업소 
 율현공원 , 다목적구장옆 , 양팔돌리기 ,1, 율현공원(둥지공원)-7(다목적구장)-2 , 동부공원녹지사업소 
 율현공원 , 다목적구장옆 , 등허리지압 ,1, 율현공원(둥지공원)-7(다목적구장)-3 , 동부공원녹지사업소 
 율현공원 , 다목적구장옆 , 공중걷기 ,1, 율현공원(둥지공원)-7(다목적구장)-4 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 공중걷기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-1 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 파도타기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-2 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 윗몸일으키기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-3 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 양팔돌리기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-4 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 양팔줄당기기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-5 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 역기내리기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-6 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 역기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-7 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 2단철봉 ,1, 율현공원(둥지공원)-8(소나무산책로1)-8 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(1) , 오금펴기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-9 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 등허리지압 ,1, 율현공원(둥지공원)-8(소나무산책로1)-1 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 허리돌리기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-2 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 온몸뻗치기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-3 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 역기올리기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-4 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 역기내리기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-5 , 동부공원녹지사업소 
 율현공원 , 소나무산책로(2) , 다리뻗치기 ,1, 율현공원(둥지공원)-8(소나무산책로1)-6 , 동부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 2인용체어풀 ,1, 월드컵공원-1 (난지천공원)-1 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 공중걷기 ,1, 월드컵공원-1 (난지천공원)-2 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 하이풀리 ,1, 월드컵공원-1 (난지천공원)-3 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 하체흔들기 ,1, 월드컵공원-1 (난지천공원)-4 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 허리돌리기 ,1, 월드컵공원-1 (난지천공원)-5 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 체스트프레스 ,1, 월드컵공원-1 (난지천공원)-6 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 하체흔들기 ,1, 월드컵공원-1 (난지천공원)-7 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 허리돌리기 ,1, 월드컵공원-1 (난지천공원)-8 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 윗몸일으키기 ,1, 월드컵공원-1 (난지천공원)-9 , 서부공원녹지사업소 
 월드컵공원 , 잔디마당 앞 , 공중걷기 ,1, 월드컵공원-1 (난지천공원)-10 , 서부공원녹지사업소 
 월드컵공원 , 풋살장 뒤 , 허리돌리기 ,1, 월드컵공원-2 (난지천공원)-11 , 서부공원녹지사업소 
 월드컵공원 , 풋살장 뒤 , 회전판돌리기 ,1, 월드컵공원-2 (난지천공원)-12 , 서부공원녹지사업소 
 월드컵공원 , 풋살장 뒤 , 전신올리기 ,1, 월드컵공원-2 (난지천공원)-13 , 서부공원녹지사업소 
 월드컵공원 , 풋살장 뒤 , 몸 젖히기 ,1, 월드컵공원-2 (난지천공원)-14 , 서부공원녹지사업소 
 월드컵공원 , 풋살장 뒤 , 허리안마기 ,1, 월드컵공원-2 (난지천공원)-15 , 서부공원녹지사업소 
 경의선숲길공원 , 대흥동구간 , 롤링웨이스트 ,1, 경의선숲길공원-4(대흥)-1 , 서부공원녹지사업소 
 경의선숲길공원 , 대흥동구간 , 풀웨이트 ,1, 경의선숲길공원-4(대흥)-2 , 서부공원녹지사업소 
 경의선숲길공원 , 대흥동구간 , 트윈워밍암 ,1, 경의선숲길공원-4(대흥)-3 , 서부공원녹지사업소 
 경의선숲길공원 , 대흥동구간 , 트윈트위스트 ,1, 경의선숲길공원-4(대흥)-4 , 서부공원녹지사업소 
 경의선숲길공원 , 대흥동구간 , 스텝사이클 ,1, 경의선숲길공원-4(대흥)-5 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 양팔줄당기기 ,1, 경의선숲길공원-6(새창)-1 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 워밍암 ,1, 경의선숲길공원-6(새창)-2 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 스텝사이클 ,1, 경의선숲길공원-6(새창)-3 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 트윈트위스트 ,1, 경의선숲길공원-6(새창)-4 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 레그프레스 ,1, 경의선숲길공원-6(새창)-5 , 서부공원녹지사업소 
 경의선숲길공원 , 새창고개구간 , 롤링웨이스트 ,1, 경의선숲길공원-6(새창)-6 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 스쿼트 ,1, 서서울호수공원(야구장앞)-1 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 레그익스텐션 ,1, 서서울호수공원(야구장앞)-2 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 하이풀리 ,1, 서서울호수공원(야구장앞)-3 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 업도미널 ,1, 서서울호수공원(야구장앞)-4 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 제자리걷기 ,1, 서서울호수공원(야구장앞)-5 , 서부공원녹지사업소 
 서서울호수공원 , 야구장앞 , 체스트프레스 ,1, 서서울호수공원(야구장앞)-6 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 지압룰러 ,1, 서서울호수공원-1(다목적운동장)-1 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 상체스윙운동 ,1, 서서울호수공원-1(다목적운동장)-2 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 체스트프레스 ,1, 서서울호수공원-1(다목적운동장)-3 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 체스트프레스 ,1, 서서울호수공원-1(다목적운동장)-4 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 제자리걷기 ,1, 서서울호수공원-1(다목적운동장)-5 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 레그익스테이션 ,1, 서서울호수공원-1(다목적운동장)-6 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 업도미널 ,1, 서서울호수공원-1(다목적운동장)-7 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 스쿼드머신 ,1, 서서울호수공원-1(다목적운동장)-4 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 공중걷기 ,1, 서서울호수공원-2(다목적운동장)-1 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 공중걷기 ,1, 서서울호수공원-2(다목적운동장)-2 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 양팔줄당기기 ,1, 서서울호수공원-2(다목적운동장)-3 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 윗몸일으키기 ,1, 서서울호수공원-2(다목적운동장)-4 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-5 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-6 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 허리돌리기 ,1, 서서울호수공원-2(다목적운동장)-7 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 허리돌리기 ,1, 서서울호수공원-2(다목적운동장)-8 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 달리기 ,1, 서서울호수공원-2(다목적운동장)-9 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-10 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-11 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-12 , 서부공원녹지사업소 
 서서울호수공원 , 다목적운동장 , 역기 ,1, 서서울호수공원-2(다목적운동장)-13 , 서부공원녹지사업소 
